,Unnamed: 0,tanggal,Team,position,menit,shotTotal,shotOnTarget,yellowCard,redCard,touches,press,tackle,intercept,blocks,shotCreation,goalCreation,passComplete,passAttempt,passProgresive,carries,carries>5yard,DribblesSucces,Dribbles.1,Nama,goal,Kemasukan,Minggu,homeAway,Starting 11,KlasemenTimMusuh
6635,6635,2021-08-23,Leicester City,LW,63.0,0.0,0.0,0.0,0.0,27.0,6.0,1.0,0.0,0.0,1.0,0.0,15.0,20.0,1.0,24.0,6.0,0.0,2.0,Harvey-Barnes,1,4,2,1,0.0,6
6636,6636,2021-08-28,Leicester City,LM,66.0,2.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,1.0,0.0,14.0,20.0,0.0,28.0,11.0,1.0,5.0,Harvey-Barnes,2,1,3,1,0.0,28
6637,6637,2021-09-11,Leicester City,LW,72.0,1.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,1.0,20.0,4.0,1.0,3.0,Harvey-Barnes,0,1,4,0,0.0,1
6638,6638,2021-09-19,Leicester City,LW,90.0,1.0,1.0,0.0,0.0,61.0,8.0,1.0,0.0,2.0,5.0,0.0,38.0,48.0,5.0,48.0,11.0,1.0,3.0,Harvey-Barnes,1,2,5,1,0.0,16
6639,6639,2021-09-25,Leicester City,LW,90.0,6.0,1.0,1.0,0.0,54.0,11.0,1.0,0.0,1.0,1.0,0.0,33.0,40.0,8.0,47.0,14.0,2.0,5.0,Harvey-Barnes,2,2,6,0,0.0,17
6640,6640,2021-10-03,Leicester City,LM,90.0,2.0,0.0,1.0,0.0,41.0,12.0,1.0,1.0,1.0,0.0,0.0,14.0,26.0,1.0,30.0,7.0,0.0,0.0,Harvey-Barnes,2,2,7,1,0.0,14
6642,6642,2021-11-07,Leicester City,LW,69.0,2.0,2.0,0.0,0.0,29.0,9.0,2.0,1.0,1.0,1.0,0.0,14.0,16.0,2.0,23.0,3.0,1.0,4.0,Harvey-Barnes,1,1,11,1,0.0,9
6644,6644,2021-11-28,Leicester City,LW,90.0,1.0,1.0,0.0,0.0,33.0,17.0,0.0,0.0,2.0,4.0,1.0,16.0,23.0,2.0,22.0,3.0,1.0,1.0,Harvey-Barnes,4,2,13,0,0.0,30
6645,6645,2021-12-01,Leicester City,LW,74.0,2.0,1.0,0.0,0.0,42.0,16.0,0.0,0.0,1.0,4.0,0.0,20.0,33.0,2.0,28.0,8.0,1.0,2.0,Harvey-Barnes,2,2,14,1,0.0,15
6646,6646,2021-12-05,Leicester City,LW,90.0,2.0,2.0,0.0,0.0,62.0,16.0,2.0,0.0,1.0,2.0,0.0,34.0,43.0,2.0,49.0,8.0,2.0,8.0,Harvey-Barnes,1,2,15,1,0.0,11
6647,6647,2021-12-12,Leicester City,LW,70.0,1.0,0.0,0.0,0.0,27.0,9.0,1.0,1.0,1.0,2.0,1.0,10.0,14.0,0.0,21.0,2.0,0.0,1.0,Harvey-Barnes,4,0,16,0,0.0,12
6649,6649,2022-01-23,Leicester City,LW,63.0,2.0,1.0,0.0,0.0,29.0,13.0,1.0,0.0,0.0,4.0,1.0,13.0,22.0,2.0,22.0,6.0,2.0,2.0,Harvey-Barnes,1,1,23,0,0.0,16
6651,6651,2022-02-13,Leicester City,LW,90.0,4.0,0.0,0.0,0.0,42.0,9.0,4.0,0.0,1.0,3.0,1.0,20.0,27.0,2.0,38.0,10.0,3.0,5.0,Harvey-Barnes,2,2,25,0,0.0,6
6652,6652,2022-03-01,Leicester City,LW,90.0,6.0,2.0,0.0,0.0,57.0,5.0,0.0,0.0,0.0,4.0,1.0,29.0,42.0,5.0,43.0,14.0,1.0,4.0,Harvey-Barnes,2,0,22,1,0.0,17
6653,6653,2022-03-05,Leicester City,LW,90.0,4.0,2.0,0.0,0.0,42.0,14.0,0.0,2.0,1.0,3.0,1.0,25.0,28.0,6.0,35.0,8.0,6.0,10.0,Harvey-Barnes,1,0,28,0,0.0,9
6654,6654,2022-03-13,Leicester City,LW,90.0,2.0,2.0,0.0,0.0,43.0,8.0,0.0,0.0,1.0,0.0,0.0,25.0,34.0,5.0,37.0,9.0,0.0,1.0,Harvey-Barnes,0,2,29,1,0.0,8
6655,6655,2022-03-20,Leicester City,LW,90.0,1.0,0.0,0.0,0.0,33.0,15.0,1.0,1.0,1.0,2.0,1.0,20.0,26.0,5.0,26.0,6.0,0.0,1.0,Harvey-Barnes,2,1,30,0,0.0,29
6656,6656,2022-04-02,Leicester City,LW,90.0,6.0,0.0,0.0,0.0,45.0,6.0,0.0,0.0,0.0,4.0,0.0,26.0,35.0,3.0,40.0,12.0,2.0,2.0,Harvey-Barnes,1,1,31,1,0.0,2
6659,6659,2022-04-20,Leicester City,LW,66.0,2.0,1.0,0.0,0.0,36.0,20.0,3.0,1.0,2.0,1.0,0.0,20.0,27.0,0.0,28.0,9.0,1.0,3.0,Harvey-Barnes,1,1,18,1,0.0,10
6662,6662,2022-05-11,Leicester City,LW,90.0,3.0,0.0,0.0,0.0,53.0,22.0,4.0,0.0,2.0,3.0,3.0,27.0,38.0,4.0,41.0,12.0,0.0,2.0,Harvey-Barnes,3,0,21,0,0.0,28
6663,6663,2022-05-15,Leicester City,LM,90.0,3.0,2.0,0.0,0.0,46.0,10.0,2.0,0.0,1.0,3.0,1.0,28.0,33.0,3.0,29.0,7.0,0.0,2.0,Harvey-Barnes,5,1,37,1,0.0,30
6665,6665,2022-05-22,Leicester City,LW,76.0,2.0,0.0,0.0,0.0,36.0,11.0,0.0,0.0,1.0,1.0,1.0,19.0,27.0,5.0,24.0,8.0,1.0,1.0,Harvey-Barnes,4,1,38,0,0.0,15
6666,6666,2021-08-14,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,80.0,3.0,2.0,0.0,2.0,1.0,0.0,70.0,73.0,0.0,60.0,2.0,0.0,0.0,Daniel-Amartey,1,0,1,0,0.0,13
6667,6667,2021-08-23,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,92.0,3.0,0.0,2.0,3.0,0.0,0.0,76.0,81.0,6.0,74.0,6.0,0.0,0.0,Daniel-Amartey,1,4,2,1,0.0,6
6668,6668,2021-08-28,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,77.0,5.0,0.0,1.0,1.0,1.0,0.0,59.0,69.0,4.0,52.0,3.0,2.0,2.0,Daniel-Amartey,2,1,3,1,0.0,28
6669,6669,2021-10-16,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,2.0,1.0,0.0,51.0,54.0,2.0,43.0,2.0,0.0,0.0,Daniel-Amartey,4,2,8,0,0.0,2
6670,6670,2021-10-24,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,59.0,13.0,2.0,3.0,0.0,2.0,0.0,37.0,46.0,5.0,35.0,2.0,0.0,2.0,Daniel-Amartey,2,1,9,1,0.0,29
6673,6673,2021-11-20,Leicester City,CB,90.0,1.0,1.0,1.0,0.0,48.0,11.0,1.0,1.0,2.0,0.0,0.0,28.0,41.0,0.0,30.0,2.0,1.0,1.0,Daniel-Amartey,0,3,12,0,0.0,4
6674,6674,2021-12-26,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,53.0,3.0,0.0,0.0,4.0,0.0,0.0,39.0,41.0,0.0,33.0,0.0,0.0,0.0,Daniel-Amartey,3,6,19,1,0.0,1
6675,6675,2021-12-28,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,52.0,13.0,1.0,4.0,5.0,1.0,0.0,26.0,33.0,3.0,22.0,0.0,0.0,0.0,Daniel-Amartey,1,0,20,0,0.0,3
6676,6676,2022-01-23,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,54.0,9.0,1.0,2.0,1.0,0.0,0.0,39.0,44.0,2.0,34.0,0.0,0.0,0.0,Daniel-Amartey,1,1,23,0,0.0,16
6677,6677,2022-02-10,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,48.0,15.0,3.0,2.0,1.0,0.0,0.0,34.0,38.0,0.0,32.0,0.0,0.0,0.0,Daniel-Amartey,0,2,24,1,0.0,3
6678,6678,2022-02-13,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,87.0,8.0,1.0,0.0,1.0,0.0,0.0,72.0,79.0,1.0,67.0,0.0,1.0,1.0,Daniel-Amartey,2,2,25,0,0.0,6
6679,6679,2022-02-20,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,72.0,3.0,1.0,2.0,2.0,0.0,0.0,62.0,64.0,1.0,51.0,2.0,0.0,0.0,Daniel-Amartey,1,2,26,1,0.0,13
6680,6680,2022-03-01,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,53.0,5.0,1.0,1.0,4.0,2.0,0.0,34.0,36.0,0.0,24.0,0.0,0.0,0.0,Daniel-Amartey,2,0,22,1,0.0,17
6681,6681,2022-03-05,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,62.0,6.0,1.0,0.0,5.0,0.0,0.0,45.0,48.0,0.0,36.0,0.0,0.0,0.0,Daniel-Amartey,1,0,28,0,0.0,9
6682,6682,2022-03-13,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,72.0,5.0,2.0,3.0,1.0,1.0,0.0,65.0,66.0,1.0,57.0,1.0,0.0,0.0,Daniel-Amartey,0,2,29,1,0.0,8
6683,6683,2022-03-20,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,79.0,4.0,1.0,0.0,2.0,0.0,0.0,62.0,70.0,4.0,53.0,2.0,0.0,0.0,Daniel-Amartey,2,1,30,0,0.0,29
6685,6685,2022-04-10,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,75.0,6.0,1.0,2.0,0.0,0.0,0.0,64.0,68.0,1.0,50.0,0.0,0.0,0.0,Daniel-Amartey,2,1,32,0,0.0,14
6686,6686,2022-04-17,Leicester City,CB,90.0,0.0,0.0,1.0,0.0,94.0,6.0,1.0,0.0,1.0,1.0,0.0,82.0,89.0,5.0,71.0,5.0,1.0,1.0,Daniel-Amartey,1,2,33,1,0.0,12
6688,6688,2022-05-01,Leicester City,CB,90.0,0.0,0.0,1.0,0.0,96.0,12.0,3.0,3.0,3.0,0.0,0.0,80.0,83.0,1.0,72.0,3.0,0.0,0.0,Daniel-Amartey,1,3,35,1,0.0,7
6689,6689,2022-05-08,Leicester City,CB,90.0,1.0,0.0,1.0,0.0,106.0,13.0,1.0,0.0,1.0,4.0,0.0,97.0,101.0,7.0,83.0,14.0,0.0,0.0,Daniel-Amartey,1,2,36,0,0.0,10
6690,6690,2022-05-11,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,92.0,6.0,0.0,0.0,1.0,0.0,0.0,79.0,86.0,2.0,68.0,5.0,0.0,0.0,Daniel-Amartey,3,0,21,0,0.0,28
6692,6692,2022-05-19,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,64.0,7.0,1.0,0.0,5.0,1.0,1.0,49.0,54.0,3.0,37.0,2.0,0.0,0.0,Daniel-Amartey,1,1,27,1,0.0,4
6699,6699,2021-12-05,Leicester City,DM,85.0,2.0,0.0,0.0,0.0,68.0,24.0,3.0,2.0,1.0,2.0,0.0,43.0,54.0,2.0,48.0,7.0,0.0,0.0,Kiernan-Dewsbury-Hall,1,2,15,1,0.0,11
6700,6700,2021-12-12,Leicester City,AM,90.0,0.0,0.0,0.0,0.0,69.0,17.0,5.0,0.0,1.0,4.0,0.0,41.0,54.0,1.0,39.0,5.0,1.0,1.0,Kiernan-Dewsbury-Hall,4,0,16,0,0.0,12
6701,6701,2021-12-26,Leicester City,DM,90.0,1.0,0.0,0.0,0.0,51.0,17.0,3.0,2.0,1.0,2.0,0.0,34.0,37.0,4.0,29.0,3.0,2.0,2.0,Kiernan-Dewsbury-Hall,3,6,19,1,0.0,1
6702,6702,2021-12-28,Leicester City,CM,90.0,0.0,0.0,0.0,0.0,70.0,22.0,3.0,2.0,5.0,2.0,1.0,37.0,54.0,5.0,39.0,4.0,0.0,1.0,Kiernan-Dewsbury-Hall,1,0,20,0,0.0,3
6703,6703,2022-01-19,Leicester City,CM,87.0,2.0,0.0,0.0,0.0,79.0,13.0,2.0,4.0,1.0,6.0,0.0,59.0,67.0,6.0,58.0,8.0,1.0,1.0,Kiernan-Dewsbury-Hall,2,3,17,0,0.0,7
6704,6704,2022-01-23,Leicester City,DM,90.0,1.0,1.0,0.0,0.0,73.0,25.0,1.0,5.0,4.0,0.0,0.0,43.0,55.0,3.0,54.0,9.0,3.0,4.0,Kiernan-Dewsbury-Hall,1,1,23,0,0.0,16
6705,6705,2022-02-10,Leicester City,DM,90.0,0.0,0.0,0.0,0.0,49.0,14.0,0.0,1.0,2.0,1.0,0.0,31.0,42.0,1.0,37.0,4.0,0.0,0.0,Kiernan-Dewsbury-Hall,0,2,24,1,0.0,3
6706,6706,2022-02-13,Leicester City,CM,90.0,1.0,0.0,0.0,0.0,60.0,11.0,0.0,1.0,1.0,3.0,0.0,38.0,48.0,3.0,43.0,10.0,0.0,2.0,Kiernan-Dewsbury-Hall,2,2,25,0,0.0,6
6707,6707,2022-02-20,Leicester City,CM,90.0,0.0,0.0,0.0,0.0,62.0,14.0,3.0,1.0,0.0,3.0,0.0,39.0,51.0,1.0,45.0,7.0,2.0,3.0,Kiernan-Dewsbury-Hall,1,2,26,1,0.0,13
6708,6708,2022-03-01,Leicester City,CM,90.0,3.0,0.0,1.0,0.0,64.0,21.0,0.0,0.0,5.0,7.0,1.0,36.0,49.0,5.0,44.0,4.0,1.0,2.0,Kiernan-Dewsbury-Hall,2,0,22,1,0.0,17
6709,6709,2022-03-05,Leicester City,CM,90.0,0.0,0.0,0.0,0.0,71.0,24.0,2.0,2.0,2.0,0.0,0.0,42.0,58.0,7.0,56.0,6.0,4.0,7.0,Kiernan-Dewsbury-Hall,1,0,28,0,0.0,9
6710,6710,2022-03-13,Leicester City,DM,90.0,1.0,0.0,0.0,0.0,69.0,21.0,1.0,2.0,4.0,2.0,0.0,42.0,52.0,3.0,49.0,1.0,0.0,0.0,Kiernan-Dewsbury-Hall,0,2,29,1,0.0,8
6711,6711,2022-03-20,Leicester City,AM,78.0,1.0,0.0,1.0,0.0,56.0,28.0,0.0,0.0,2.0,6.0,1.0,33.0,46.0,4.0,41.0,8.0,1.0,1.0,Kiernan-Dewsbury-Hall,2,1,30,0,0.0,29
6712,6712,2022-04-02,Leicester City,AM,90.0,0.0,0.0,0.0,0.0,53.0,9.0,1.0,1.0,0.0,3.0,1.0,37.0,46.0,2.0,48.0,2.0,3.0,3.0,Kiernan-Dewsbury-Hall,1,1,31,1,0.0,2
6713,6713,2022-04-10,Leicester City,AM,90.0,2.0,1.0,0.0,0.0,57.0,21.0,4.0,0.0,1.0,4.0,1.0,40.0,47.0,7.0,35.0,4.0,0.0,0.0,Kiernan-Dewsbury-Hall,2,1,32,0,0.0,14
6714,6714,2022-04-17,Leicester City,CM,90.0,3.0,1.0,0.0,0.0,58.0,16.0,5.0,0.0,1.0,4.0,1.0,31.0,38.0,4.0,42.0,6.0,1.0,3.0,Kiernan-Dewsbury-Hall,1,2,33,1,0.0,12
6715,6715,2022-04-20,Leicester City,AM,90.0,0.0,0.0,0.0,0.0,82.0,20.0,1.0,0.0,1.0,2.0,0.0,55.0,72.0,6.0,60.0,12.0,1.0,3.0,Kiernan-Dewsbury-Hall,1,1,18,1,0.0,10
6716,6716,2022-04-23,Leicester City,CM,90.0,1.0,0.0,1.0,0.0,59.0,15.0,0.0,0.0,1.0,0.0,0.0,39.0,52.0,8.0,47.0,9.0,1.0,3.0,Kiernan-Dewsbury-Hall,0,0,34,0,0.0,11
6717,6717,2022-05-08,Leicester City,WB,90.0,0.0,0.0,0.0,0.0,71.0,17.0,1.0,1.0,1.0,2.0,0.0,41.0,62.0,5.0,49.0,6.0,1.0,1.0,Kiernan-Dewsbury-Hall,1,2,36,0,0.0,10
6718,6718,2022-05-11,Leicester City,CM,90.0,0.0,0.0,0.0,0.0,67.0,24.0,0.0,0.0,2.0,4.0,0.0,48.0,60.0,9.0,50.0,10.0,1.0,1.0,Kiernan-Dewsbury-Hall,3,0,21,0,0.0,28
6719,6719,2022-05-15,Leicester City,CM,90.0,1.0,0.0,0.0,0.0,63.0,23.0,1.0,1.0,2.0,3.0,0.0,37.0,50.0,3.0,37.0,6.0,0.0,1.0,Kiernan-Dewsbury-Hall,5,1,37,1,0.0,30
6720,6720,2022-05-19,Leicester City,CM,90.0,0.0,0.0,0.0,0.0,47.0,28.0,1.0,0.0,0.0,0.0,0.0,34.0,41.0,3.0,33.0,5.0,0.0,1.0,Kiernan-Dewsbury-Hall,1,1,27,1,0.0,4
6721,6721,2022-05-22,Leicester City,CM,62.0,0.0,0.0,0.0,0.0,35.0,15.0,1.0,0.0,6.0,1.0,0.0,19.0,26.0,3.0,24.0,4.0,1.0,2.0,Kiernan-Dewsbury-Hall,4,1,38,0,0.0,15
6722,6722,2021-08-28,Leicester City,RB,80.0,0.0,0.0,0.0,0.0,58.0,17.0,4.0,0.0,0.0,0.0,0.0,43.0,50.0,1.0,28.0,4.0,0.0,0.0,Timothy-Castagne,2,1,3,1,1.0,28
6723,6723,2021-09-11,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,37.0,20.0,2.0,0.0,1.0,2.0,0.0,26.0,30.0,2.0,22.0,0.0,0.0,0.0,Timothy-Castagne,0,1,4,0,0.0,1
6726,6726,2021-10-03,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,62.0,32.0,5.0,5.0,4.0,0.0,0.0,31.0,44.0,1.0,23.0,4.0,2.0,2.0,Timothy-Castagne,2,2,7,1,0.0,14
6727,6727,2021-10-16,Leicester City,WB,90.0,1.0,0.0,0.0,0.0,58.0,17.0,1.0,2.0,1.0,3.0,1.0,42.0,51.0,7.0,38.0,5.0,3.0,3.0,Timothy-Castagne,4,2,8,0,0.0,2
6728,6728,2021-10-24,Leicester City,WB,90.0,0.0,0.0,0.0,0.0,42.0,9.0,2.0,2.0,4.0,0.0,0.0,26.0,32.0,1.0,23.0,0.0,1.0,1.0,Timothy-Castagne,2,1,9,1,0.0,29
6729,6729,2021-10-30,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,83.0,6.0,1.0,0.0,1.0,2.0,0.0,65.0,75.0,7.0,61.0,2.0,0.0,1.0,Timothy-Castagne,0,2,10,0,0.0,8
6730,6730,2021-11-07,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,59.0,15.0,4.0,7.0,2.0,0.0,0.0,27.0,38.0,2.0,27.0,2.0,1.0,1.0,Timothy-Castagne,1,1,11,1,0.0,9
6731,6731,2021-11-20,Leicester City,WB,90.0,0.0,0.0,0.0,0.0,63.0,21.0,6.0,2.0,5.0,0.0,0.0,36.0,45.0,0.0,25.0,3.0,2.0,3.0,Timothy-Castagne,0,3,12,0,0.0,4
6732,6732,2021-11-28,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,71.0,17.0,3.0,0.0,4.0,1.0,0.0,36.0,58.0,4.0,24.0,2.0,0.0,0.0,Timothy-Castagne,4,2,13,0,0.0,30
6733,6733,2021-12-01,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,61.0,9.0,1.0,1.0,1.0,0.0,0.0,35.0,51.0,2.0,28.0,3.0,0.0,0.0,Timothy-Castagne,2,2,14,1,0.0,15
6734,6734,2021-12-05,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,78.0,14.0,1.0,1.0,3.0,3.0,0.0,58.0,69.0,5.0,50.0,11.0,0.0,0.0,Timothy-Castagne,1,2,15,1,0.0,11
6735,6735,2021-12-12,Leicester City,RB,90.0,0.0,0.0,1.0,0.0,49.0,10.0,2.0,1.0,2.0,0.0,0.0,31.0,37.0,2.0,25.0,2.0,0.0,0.0,Timothy-Castagne,4,0,16,0,0.0,12
6737,6737,2021-12-28,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,56.0,16.0,2.0,3.0,5.0,1.0,0.0,29.0,40.0,0.0,18.0,0.0,0.0,1.0,Timothy-Castagne,1,0,20,0,0.0,3
6738,6738,2022-03-20,Leicester City,LB,63.0,1.0,1.0,0.0,0.0,47.0,6.0,4.0,0.0,2.0,0.0,0.0,29.0,34.0,3.0,30.0,2.0,0.0,0.0,Timothy-Castagne,2,1,30,0,0.0,29
6739,6739,2022-04-02,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,52.0,10.0,4.0,1.0,0.0,1.0,0.0,42.0,45.0,2.0,35.0,1.0,1.0,2.0,Timothy-Castagne,1,1,31,1,0.0,2
6741,6741,2022-04-20,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,91.0,13.0,2.0,2.0,3.0,0.0,0.0,67.0,82.0,1.0,46.0,4.0,0.0,1.0,Timothy-Castagne,1,1,18,1,0.0,10
6742,6742,2022-04-23,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,75.0,11.0,1.0,0.0,2.0,0.0,0.0,57.0,63.0,5.0,42.0,7.0,0.0,0.0,Timothy-Castagne,0,0,34,0,0.0,11
6743,6743,2022-05-01,Leicester City,CB,90.0,0.0,0.0,0.0,0.0,98.0,12.0,3.0,4.0,2.0,1.0,0.0,88.0,92.0,4.0,79.0,4.0,0.0,0.0,Timothy-Castagne,1,3,35,1,0.0,7
6744,6744,2022-05-08,Leicester City,WB,90.0,1.0,1.0,0.0,0.0,75.0,16.0,2.0,2.0,1.0,3.0,0.0,55.0,66.0,3.0,46.0,4.0,0.0,0.0,Timothy-Castagne,1,2,36,0,0.0,10
6745,6745,2022-05-11,Leicester City,RB,90.0,0.0,0.0,0.0,0.0,87.0,18.0,4.0,2.0,0.0,3.0,0.0,65.0,75.0,8.0,53.0,3.0,0.0,1.0,Timothy-Castagne,3,0,21,0,0.0,28
6746,6746,2022-05-15,Leicester City,RB,90.0,3.0,1.0,0.0,0.0,75.0,11.0,2.0,1.0,4.0,2.0,0.0,54.0,62.0,2.0,35.0,2.0,0.0,0.0,Timothy-Castagne,5,1,37,1,0.0,30
6747,6747,2022-05-19,Leicester City,WB,90.0,0.0,0.0,0.0,0.0,48.0,21.0,5.0,1.0,4.0,0.0,0.0,25.0,33.0,0.0,19.0,3.0,1.0,1.0,Timothy-Castagne,1,1,27,1,0.0,4
6748,6748,2022-05-22,Leicester City,RB,69.0,1.0,0.0,0.0,0.0,40.0,12.0,2.0,0.0,1.0,1.0,0.0,26.0,33.0,2.0,22.0,3.0,0.0,0.0,Timothy-Castagne,4,1,38,0,0.0,15
6749,6749,2021-08-14,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,87.0,11.0,2.0,4.0,2.0,0.0,0.0,62.0,71.0,6.0,56.0,5.0,0.0,2.0,Luke-Thomas,1,0,1,0,0.0,13
6750,6750,2021-08-23,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,70.0,16.0,2.0,4.0,1.0,0.0,0.0,47.0,54.0,4.0,43.0,1.0,0.0,1.0,Luke-Thomas,1,4,2,1,0.0,6
6751,6751,2021-08-28,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,57.0,12.0,3.0,2.0,1.0,1.0,0.0,38.0,47.0,1.0,28.0,4.0,1.0,1.0,Luke-Thomas,2,1,3,1,0.0,28
6752,6752,2021-10-30,Leicester City,LB,90.0,1.0,0.0,0.0,0.0,83.0,14.0,0.0,1.0,1.0,1.0,0.0,60.0,72.0,4.0,50.0,4.0,1.0,2.0,Luke-Thomas,0,2,10,0,0.0,8
6753,6753,2021-11-28,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,51.0,10.0,2.0,0.0,3.0,2.0,0.0,32.0,42.0,4.0,21.0,2.0,2.0,2.0,Luke-Thomas,4,2,13,0,0.0,30
6754,6754,2021-12-01,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,69.0,12.0,1.0,0.0,2.0,2.0,1.0,50.0,62.0,5.0,34.0,1.0,0.0,1.0,Luke-Thomas,2,2,14,1,0.0,15
6755,6755,2021-12-05,Leicester City,LB,90.0,1.0,0.0,0.0,0.0,93.0,10.0,0.0,0.0,3.0,1.0,0.0,73.0,84.0,4.0,64.0,4.0,0.0,1.0,Luke-Thomas,1,2,15,1,0.0,11
6756,6756,2021-12-12,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,59.0,16.0,1.0,2.0,2.0,1.0,0.0,40.0,51.0,4.0,30.0,4.0,3.0,5.0,Luke-Thomas,4,0,16,0,0.0,12
6757,6757,2021-12-26,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,40.0,27.0,3.0,2.0,3.0,2.0,0.0,21.0,27.0,2.0,23.0,1.0,0.0,1.0,Luke-Thomas,3,6,19,1,0.0,1
6758,6758,2021-12-28,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,58.0,18.0,2.0,5.0,6.0,1.0,0.0,29.0,37.0,3.0,23.0,1.0,0.0,1.0,Luke-Thomas,1,0,20,0,0.0,3
6759,6759,2022-01-19,Leicester City,WB,52.0,0.0,0.0,0.0,0.0,58.0,11.0,3.0,1.0,2.0,1.0,0.0,47.0,50.0,3.0,45.0,5.0,0.0,0.0,Luke-Thomas,2,3,17,0,0.0,7
6760,6760,2022-01-23,Leicester City,LB,90.0,1.0,0.0,0.0,0.0,62.0,20.0,4.0,5.0,5.0,1.0,0.0,31.0,43.0,0.0,33.0,1.0,1.0,1.0,Luke-Thomas,1,1,23,0,0.0,16
6761,6761,2022-02-10,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,67.0,12.0,3.0,1.0,1.0,1.0,0.0,36.0,56.0,4.0,26.0,3.0,1.0,2.0,Luke-Thomas,0,2,24,1,0.0,3
6762,6762,2022-02-13,Leicester City,LB,60.0,0.0,0.0,0.0,0.0,39.0,10.0,3.0,2.0,3.0,0.0,0.0,21.0,27.0,2.0,17.0,1.0,1.0,1.0,Luke-Thomas,2,2,25,0,1.0,6
6763,6763,2022-02-20,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,84.0,9.0,2.0,0.0,4.0,1.0,0.0,66.0,74.0,4.0,54.0,9.0,1.0,1.0,Luke-Thomas,1,2,26,1,0.0,13
6764,6764,2022-03-01,Leicester City,LB,90.0,1.0,0.0,0.0,0.0,86.0,18.0,2.0,2.0,2.0,0.0,0.0,48.0,69.0,2.0,35.0,2.0,0.0,1.0,Luke-Thomas,2,0,22,1,0.0,17
6765,6765,2022-03-05,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,77.0,27.0,4.0,1.0,3.0,2.0,0.0,54.0,65.0,2.0,44.0,2.0,2.0,2.0,Luke-Thomas,1,0,28,0,0.0,9
6766,6766,2022-03-13,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,94.0,23.0,4.0,3.0,3.0,0.0,0.0,63.0,81.0,3.0,63.0,1.0,0.0,0.0,Luke-Thomas,0,2,29,1,0.0,8
6767,6767,2022-04-10,Leicester City,LB,90.0,0.0,0.0,1.0,0.0,94.0,23.0,2.0,1.0,4.0,2.0,0.0,64.0,84.0,4.0,50.0,5.0,0.0,0.0,Luke-Thomas,2,1,32,0,0.0,14
6768,6768,2022-04-17,Leicester City,LB,90.0,0.0,0.0,0.0,0.0,87.0,15.0,2.0,3.0,0.0,0.0,0.0,58.0,71.0,5.0,50.0,3.0,1.0,1.0,Luke-Thomas,1,2,33,1,0.0,12
6769,6769,2022-05-01,Leicester City,WB,90.0,0.0,0.0,1.0,0.0,83.0,21.0,2.0,0.0,2.0,1.0,0.0,57.0,70.0,7.0,54.0,2.0,0.0,1.0,Luke-Thomas,1,3,35,1,0.0,7
6770,6770,2022-05-19,Leicester City,WB,90.0,0.0,0.0,0.0,0.0,25.0,46.0,1.0,1.0,4.0,0.0,0.0,11.0,19.0,0.0,8.0,0.0,0.0,0.0,Luke-Thomas,1,1,27,1,0.0,4
